name,RA,DEC,Reff,r_mag,g_mag,axis_ratio,pos_angle,n,u,g,r,i,ue,ge,re,ie,Reffe,r_mage,ne,C,mue_r,bae,RFF
UDGcand_688,53.12213134765625,-35.01111602783203,0.9409199953079224,21.342599868774414,-1.0,0.6256999969482422,10.119400024414062,1.493499994277954,24.281646728515625,23.741287231445312,22.78061866760254,22.637054443359375,0.08637594431638718,0.09645916521549225,0.061339616775512695,0.04451549053192139,0.06949744373559952,0.08160150796175003,0.0807681679725647,2.821357250213623,22.69615364074707,0.0189901664853096,-99.0
UDGcand_689,53.01803207397461,-34.9525260925293,1.7059799432754517,19.787500381469727,-1.0,0.8719000220298767,-15.869799613952637,1.1816999912261963,22.815916061401367,22.095806121826172,20.86174201965332,20.343835830688477,0.07961375266313553,0.06450466066598892,0.03967989236116409,0.040898118168115616,0.13226233422756195,0.08596087992191315,0.0841204896569252,2.6573946475982666,22.793411254882812,0.01976066641509533,-99.0
UDGcand_690,53.39774703979492,-35.39019012451172,7.667840003967285,20.342300415039062,-1.0,0.42989999055862427,-23.886999130249023,6.859000205993652,23.488691329956055,22.365341186523438,21.156700134277344,20.26474952697754,1.0872560739517212,0.41277337074279785,0.14697478711605072,0.07004739344120026,2.718071222305298,0.4397927522659302,0.3012087643146515,4.097719669342041,25.843957901000977,0.06879784911870956,-99.0
UDGcand_691,53.811805725097656,-35.426055908203125,2.891940116882324,19.554899215698242,-1.0,0.6442999839782715,-70.25189971923828,0.7940999865531921,22.00901985168457,20.927562713623047,20.580657958984375,20.387054443359375,0.07718755304813385,0.048041194677352905,0.04249509423971176,0.04299338534474373,0.30008867383003235,0.11756062507629395,0.1074337363243103,2.764209747314453,23.378440856933594,0.025101646780967712,-99.0
UDGcand_692,53.7601203918457,-35.565895080566406,2.06715989112854,19.19849967956543,-1.0,0.6571999788284302,54.88949966430664,1.433500051498413,22.707080841064453,21.393735885620117,20.16754150390625,19.761089324951172,0.07920890301465988,0.0476592518389225,0.03473170846700668,0.04042106121778488,0.1262407749891281,0.06652721762657166,0.06885439902544022,2.8989179134368896,22.314489364624023,0.016245970502495766,-99.0
UDGcand_693,53.47029495239258,-35.65571975708008,3.298340082168579,19.136499404907227,-1.0,0.5526000261306763,-35.667598724365234,4.964099884033203,23.0765438079834,21.551572799682617,19.90367889404297,19.43023681640625,0.1909417062997818,0.07071366906166077,0.036017827689647675,0.040746331214904785,0.29480287432670593,0.10014829784631729,0.0947854071855545,3.494849920272827,23.07887840270996,0.022207533940672874,-99.0
UDGcand_694,53.88141632080078,-35.52510070800781,3.8708600997924805,20.0851993560791,-1.0,0.5170999765396118,64.72530364990234,1.9150999784469604,22.34994888305664,21.512483596801758,21.134361267089844,20.973567962646484,0.13020916283130646,0.07991176843643188,0.06366918981075287,0.05371207371354103,0.6367204785346985,0.1928148865699768,0.15814125537872314,2.385606288909912,24.303049087524414,0.036636266857385635,-99.0
UDGcand_695,53.496952056884766,-35.13962936401367,2.2750000953674316,18.864099502563477,-1.0,0.5997999906539917,85.95780181884766,2.081899881362915,22.212915420532227,21.099647521972656,19.930469512939453,19.542573928833008,0.06320071965456009,0.04373187944293022,0.033835042268037796,0.04034443944692612,0.12416236102581024,0.05896196886897087,0.06265638023614883,3.116246461868286,22.088897705078125,0.014814293012022972,-99.0
UDGcand_698,53.14238739013672,-35.1229248046875,6.925559997558594,19.066999435424805,-1.0,0.7906000018119812,-50.09159851074219,10.0,22.321535110473633,21.32296371459961,19.781978607177734,19.075942993164062,0.5588347315788269,0.23971816897392273,0.06967004388570786,0.04943724721670151,1.619459629058838,0.2813282012939453,0.2124468833208084,4.476323127746582,25.00904083251953,0.048898398876190186,-99.0
UDGcand_699,53.348777770996094,-35.24615478515625,2.1384799480438232,19.159000396728516,-1.0,0.8876000046730042,78.55750274658203,1.1842000484466553,21.71430015563965,20.69805908203125,20.122695922851562,19.944284439086914,0.05668311566114426,0.040695857256650925,0.035736992955207825,0.040940701961517334,0.15629015862941742,0.08068059384822845,0.08005503565073013,2.8989179134368896,22.674943923950195,0.01882616989314556,-99.0
UDGcand_700,53.17108917236328,-35.75608444213867,2.218679904937744,19.00860023498535,-1.0,0.765500009059906,19.466400146484375,0.832099974155426,21.83561134338379,20.643606185913086,19.973880767822266,19.786745071411133,0.05786903575062752,0.03943925350904465,0.03456598147749901,0.04065701737999916,0.144512340426445,0.07129412889480591,0.07268017530441284,2.8989179134368896,22.443811416625977,0.01712825335562229,-99.0
UDGcand_702,53.8986701965332,-35.29068374633789,2.757420063018799,19.239700317382812,-1.0,0.47350001335144043,-27.23080062866211,0.536899983882904,22.529376983642578,21.356857299804688,20.253801345825195,19.832460403442383,0.08295509219169617,0.050670504570007324,0.036140184849500656,0.04066132754087448,0.19661015272140503,0.07856924086809158,0.07841330766677856,2.583148956298828,22.625389099121094,0.01844850182533264,-99.0
UDGcand_703,52.87275314331055,-35.83981704711914,1.980180025100708,20.257099151611328,-1.0,0.642300009727478,-49.58649826049805,0.30000001192092896,23.522748947143555,22.398149490356445,21.55860710144043,21.103580474853516,0.13155825436115265,0.07658154517412186,0.050524644553661346,0.04291091859340668,0.19320519268512726,0.1100367084145546,0.1020224466919899,3.0864996910095215,23.25484275817871,0.023864440619945526,-99.0
UDGcand_705,52.84605026245117,-35.101966857910156,3.2287800312042236,18.992000579833984,-1.0,0.3465000092983246,-87.69709777832031,2.9258999824523926,22.792587280273438,21.506669998168945,20.29558753967285,19.831153869628906,0.09984824061393738,0.05447820574045181,0.03646235167980194,0.040663138031959534,0.2038576602935791,0.06894964724779129,0.07080579549074173,3.367079496383667,22.381324768066406,0.016696123406291008,-99.0
UDGcand_707,53.10578918457031,-35.50141525268555,2.324860095977783,20.035200119018555,-1.0,0.8066999912261963,85.5198974609375,6.311399936676025,24.349185943603516,22.878196716308594,21.041305541992188,20.382827758789062,0.4323670268058777,0.14754217863082886,0.04780275374650955,0.04212501645088196,0.27330154180526733,0.13441701233386993,0.11929211765527725,3.961958408355713,23.62883949279785,0.02780817449092865,-99.0
UDGcand_708,53.94995880126953,-35.8296012878418,3.0958399772644043,19.750600814819336,-1.0,0.33250001072883606,-31.635099411010742,0.7099999785423279,23.008224487304688,22.03390121459961,20.872411727905273,20.402671813964844,0.10654245316982269,0.06877933442592621,0.04146147519350052,0.04136277735233307,0.26654961705207825,0.09620685130357742,0.09185776859521866,2.385606288909912,23.003847122192383,0.02153647504746914,-99.0
UDGcand_709,53.441612243652344,-35.531463623046875,1.0153000354766846,22.032899856567383,-1.0,0.6158000230789185,31.628700256347656,1.104099988937378,25.084566116333008,24.540691375732422,23.495521545410156,23.570720672607422,0.15344281494617462,0.15789426863193512,0.08754000812768936,0.056882865726947784,0.11386539787054062,0.1277891844511032,0.11467064172029495,2.821357250213623,23.534345626831055,0.026754118502140045,-99.0
UDGcand_711,52.85939025878906,-35.31034851074219,2.3864400386810303,18.93470001220703,-1.0,0.79830002784729,-1.322100043296814,1.0069999694824219,21.355398178100586,20.42732048034668,19.84251594543457,19.667020797729492,0.0516044907271862,0.03850904107093811,0.034463826566934586,0.04071517288684845,0.16583546996116638,0.07642754167318344,0.07673808932304382,2.583148956298828,22.573741912841797,0.018062952905893326,-99.0
UDGcand_713,53.57600784301758,-35.727298736572266,3.9776198863983154,18.743000030517578,-1.0,0.8956999778747559,27.741100311279297,10.0,23.347627639770508,21.093538284301758,19.59065818786621,19.157461166381836,0.5430530905723572,0.08859854936599731,0.039510007947683334,0.04194346070289612,0.46470391750335693,0.13352510333061218,0.11867314577102661,3.184110403060913,23.616397857666016,0.027667054906487465,-99.0
UDGcand_714,53.66805648803711,-35.889259338378906,2.489919900894165,19.40999984741211,-1.0,0.7178000211715698,3.9082000255584717,0.8531000018119812,22.151689529418945,20.870107650756836,20.31438636779785,20.147436141967773,0.07473240047693253,0.044176094233989716,0.03773193061351776,0.04149923101067543,0.21673938632011414,0.0973442792892456,0.09270527213811874,2.385606288909912,23.02581024169922,0.021730784326791763,-99.0
UDGcand_715,52.93248748779297,-35.41032028198242,8.74962043762207,21.25779914855957,-1.0,0.3215000033378601,-71.52310180664062,10.0,23.69194793701172,22.712020874023438,21.5867919921875,21.016334533691406,1.2753026485443115,0.5473368763923645,0.20611336827278137,0.11757314950227737,4.824326038360596,0.7068012356758118,0.4363880753517151,2.821357250213623,26.730573654174805,0.0988636165857315,-99.0
UDGcand_716,53.79542922973633,-35.88295364379883,1.731760025024414,21.82110023498535,-1.0,0.22830000519752502,-88.07170104980469,0.30000001192092896,26.246023178100586,25.432960510253906,23.850961685180664,23.344514846801758,0.42290619015693665,0.30231666564941406,0.10967299342155457,0.053618792444467545,0.18206460773944855,0.11922279000282288,0.1086188331246376,2.764209747314453,23.404678344726562,0.02537241391837597,-99.0
UDGcand_717,53.564674377441406,-35.56119918823242,4.047420024871826,20.696399688720703,-1.0,0.757099986076355,49.23030090332031,3.694700002670288,23.567588806152344,22.165637969970703,21.530502319335938,21.453907012939453,0.5822877883911133,0.18606115877628326,0.1129782572388649,0.0939558744430542,1.1644366979599,0.35147425532341003,0.2528107464313507,3.313789129257202,25.425048828125,0.057966504245996475,-99.0
UDGcand_719,53.12055206298828,-35.38174057006836,2.259700059890747,19.708799362182617,-1.0,0.5748000144958496,-28.092899322509766,0.6883000135421753,22.32649040222168,21.75065040588379,20.75495719909668,20.393165588378906,0.06512900441884995,0.05692027881741524,0.0394681841135025,0.04119090363383293,0.18225324153900146,0.08968759328126907,0.08695689588785172,2.385606288909912,22.87272071838379,0.020412059500813484,-99.0
UDGcand_721,53.43845748901367,-35.595787048339844,1.6485999822616577,19.344100952148438,-1.0,0.690500020980835,-49.40840148925781,3.4667000770568848,23.077056884765625,21.942060470581055,20.502532958984375,20.158172607421875,0.07785949856042862,0.05371730774641037,0.03550209477543831,0.04045863449573517,0.08704564720392227,0.05690257251262665,0.0609397366642952,3.66196870803833,22.0224609375,0.014417226426303387,-99.0
UDGcand_722,52.800045013427734,-35.66918182373047,2.087980031967163,19.21299934387207,-1.0,0.3513999879360199,21.12849998474121,1.5109000205993652,23.749374389648438,21.786048889160156,20.51565170288086,20.08723258972168,0.10714157670736313,0.04778113216161728,0.03508120775222778,0.04032725468277931,0.09253497421741486,0.047147102653980255,0.05261128023266792,2.764209747314453,21.671010971069336,0.012487190775573254,-99.0
UDGcand_723,52.89800262451172,-35.74640655517578,1.4911999702453613,19.983200073242188,-1.0,0.9441999793052673,-70.18990325927734,1.035599946975708,22.962291717529297,22.226781845092773,21.09907341003418,20.829811096191406,0.07762061804533005,0.06425029784440994,0.041137710213661194,0.041464172303676605,0.11503628641366959,0.0855022519826889,0.08376958966255188,2.385606288909912,22.783414840698242,0.019680047407746315,-99.0
UDGcand_726,53.74287033081055,-35.25839614868164,2.4481399059295654,20.66119956970215,-1.0,0.6700999736785889,-34.91310119628906,1.0419000387191772,22.927661895751953,21.943464279174805,21.694623947143555,21.581802368164062,0.1199461817741394,0.0729127898812294,0.06413733214139938,0.05247905105352402,0.3760412037372589,0.1791425347328186,0.14930903911590576,3.184110403060913,24.165605545043945,0.034633904695510864,-99.0
UDGcand_727,53.52479934692383,-35.93690872192383,1.6050599813461304,19.37619972229004,-1.0,0.8996999859809875,41.53200149536133,5.183599948883057,24.468233108520508,22.19732093811035,20.448829650878906,19.912662506103516,0.26863935589790344,0.06574105471372604,0.03580059856176376,0.04041343554854393,0.09653182327747345,0.06544274091720581,0.06797578185796738,3.184110403060913,22.283775329589844,0.016043197363615036,-99.0
UDGcand_728,53.728694915771484,-35.86943435668945,2.683120012283325,21.08329963684082,-1.0,0.8582000136375427,-2.8280999660491943,2.214600086212158,23.476547241210938,22.395709991455078,22.02863121032715,21.839847564697266,0.27675899863243103,0.1305318921804428,0.1008920967578888,0.07421374320983887,0.6420599222183228,0.2883862853050232,0.21660035848617554,3.313789129257202,25.05534553527832,0.049833156168460846,-99.0
UDGcand_729,53.33364486694336,-35.44392776489258,2.4463400840759277,20.292699813842773,-1.0,0.5410000085830688,29.376699447631836,0.8841000199317932,22.978424072265625,21.978843688964844,21.36127281188965,21.174898147583008,0.10546461492776871,0.06709619611501694,0.049990132451057434,0.044758424162864685,0.27832213044166565,0.129774272441864,0.11606019735336304,2.583148956298828,23.563152313232422,0.027071140706539154,-99.0
UDGcand_731,53.515682220458984,-35.716896057128906,1.1805800199508667,21.299400329589844,-1.0,0.6886000037193298,66.61180114746094,1.5791000127792358,24.690719604492188,23.848102569580078,22.663623809814453,21.953357696533203,0.1543295830488205,0.12155034393072128,0.06408856809139252,0.042831774801015854,0.11489205807447433,0.1097324937582016,0.10180198401212692,3.184110403060913,23.249670028686523,0.0238140057772398,-99.0
UDGcand_732,53.643436431884766,-35.18428421020508,2.2062599658966064,20.88450050354004,-1.0,0.9034000039100647,72.36949920654297,2.390700101852417,24.781696319580078,23.597450256347656,21.841283798217773,20.714597702026367,0.6416662335395813,0.2622624933719635,0.07307438552379608,0.04368005320429802,0.3978157341480255,0.2128012627363205,0.17081069946289062,3.313789129257202,24.48735809326172,0.03950430452823639,-99.0
UDGcand_733,53.577999114990234,-35.468570709228516,1.413699984550476,21.130699157714844,-1.0,0.8913999795913696,-83.18669891357422,0.8622999787330627,24.1718692779541,23.343658447265625,22.209245681762695,21.628305435180664,0.16699662804603577,0.11840855330228806,0.06155381724238396,0.04397955536842346,0.1767549067735672,0.14361605048179626,0.1256249099969864,3.184110403060913,23.75254249572754,0.029251093044877052,-99.0
UDGcand_734,53.1866569519043,-35.10808563232422,1.7436599731445312,21.449100494384766,-1.0,0.3407999873161316,49.23630142211914,0.48919999599456787,25.317752838134766,24.096145629882812,22.928836822509766,22.114545822143555,0.2743573486804962,0.1484593152999878,0.07498105615377426,0.043958380818367004,0.19056671857833862,0.12429472804069519,0.11221300810575485,2.385606288909912,23.482532501220703,0.026193207129836082,-99.0
UDGcand_735,53.61851501464844,-35.8104248046875,2.2160000801086426,20.400699615478516,-1.0,0.7089999914169312,42.22840118408203,1.037600040435791,23.86020851135254,22.029743194580078,21.429664611816406,21.240421295166016,0.22905272245407104,0.07155945897102356,0.05280774086713791,0.04590211808681488,0.2767210900783539,0.14342378079891205,0.12549348175525665,3.313789129257202,23.750038146972656,0.02922116219997406,-99.0
UDGcand_736,53.22980880737305,-35.511470794677734,1.4012000560760498,21.284099578857422,-1.0,0.35530000925064087,48.360599517822266,0.9409999847412109,25.53997039794922,24.646928787231445,23.022319793701172,22.580955505371094,0.23738594353199005,0.17682473361492157,0.07032402604818344,0.04474688321352005,0.11387360841035843,0.0904221385717392,0.08751289546489716,2.8989179134368896,22.887964248657227,0.020539693534374237,-99.0
UDGcand_737,53.25577926635742,-35.6541748046875,5.51393985748291,19.937400817871094,-1.0,0.7106000185012817,-8.380599975585938,6.162600040435791,23.3851318359375,22.627601623535156,20.739410400390625,19.694461822509766,0.847784161567688,0.45026254653930664,0.09326275438070297,0.04983516037464142,1.4674221277236938,0.3232554495334625,0.23680658638477325,4.672492027282715,25.268648147583008,0.054375145584344864,-99.0
UDGcand_738,53.06100082397461,-35.021053314208984,2.4398601055145264,20.692800521850586,-1.0,0.7494000196456909,-40.51219940185547,4.638400077819824,23.072641372680664,22.629058837890625,21.664779663085938,21.021100997924805,0.146797776222229,0.12423472851514816,0.0661817193031311,0.04614890739321709,0.40298447012901306,0.19366644322872162,0.15868674218654633,3.66196870803833,24.311283111572266,0.03675985336303711,-99.0
UDGcand_739,53.52446365356445,-35.19844436645508,3.2451400756835938,20.919700622558594,-1.0,0.41499999165534973,32.73509979248047,2.878000020980835,23.355131149291992,22.925792694091797,21.991413116455078,21.3978271484375,0.1823062002658844,0.153268501162529,0.08008112013339996,0.05073273926973343,0.5935083031654358,0.2160719931125641,0.17285868525505066,3.0864996910095215,24.51586151123047,0.03996746987104416,-99.0
UDGcand_740,52.88648223876953,-35.63581085205078,2.3761401176452637,18.88789939880371,-1.0,0.916700005531311,1.3996000289916992,6.9070000648498535,23.135570526123047,21.086917877197266,19.837793350219727,19.512136459350586,0.1757948100566864,0.050934381783008575,0.034901779145002365,0.04067759960889816,0.17303404211997986,0.08036857098340988,0.07981301844120026,3.184110403060913,22.66770362854004,0.018770504742860794,-99.0
UDGcand_741,52.98374557495117,-35.11918640136719,4.33814001083374,18.6294002532959,-1.0,0.6730999946594238,22.916099548339844,1.593500018119812,20.92526626586914,19.934185028076172,19.515018463134766,19.332107543945312,0.06820005923509598,0.0427202433347702,0.03758513554930687,0.04215305671095848,0.45072922110557556,0.11772115528583527,0.10754835605621338,3.069796085357666,23.380990982055664,0.02512783743441105,-99.0
UDGcand_742,53.37882995605469,-35.522640228271484,2.2367000579833984,19.61039924621582,-1.0,0.7644000053405762,9.44260025024414,0.9197999835014343,22.85865020751953,21.966655731201172,20.5646915435791,20.011550903320312,0.10947807133197784,0.0721435472369194,0.039227552711963654,0.040958479046821594,0.19820207357406616,0.09922736138105392,0.09410364180803299,2.8989179134368896,23.061614990234375,0.02205130271613598,-99.0
UDGcand_745,53.31417465209961,-35.00745391845703,2.8650400638580322,20.417699813842773,-1.0,0.4812999963760376,-59.79010009765625,0.9861000180244446,22.974327087402344,21.895023345947266,21.522220611572266,21.330974578857422,0.12276260554790497,0.07019791007041931,0.05797424539923668,0.04827515035867691,0.38634705543518066,0.15576286613941193,0.13385309278964996,3.0864996910095215,23.904268264770508,0.031123491004109383,-99.0
UDGcand_746,52.939273834228516,-35.64646911621094,1.7452800273895264,19.794700622558594,-1.0,0.7261999845504761,-36.157100677490234,1.6821000576019287,22.875797271728516,22.049177169799805,20.76077651977539,20.37527847290039,0.07596095651388168,0.05969163030385971,0.037959154695272446,0.04078269749879837,0.12607449293136597,0.07967649400234222,0.0792754590511322,3.7666382789611816,22.651540756225586,0.018646856769919395,-99.0
UDGcand_747,53.70811462402344,-35.489356994628906,0.7297800183296204,21.990699768066406,-1.0,0.6144000291824341,55.332401275634766,1.9500999450683594,24.3448429107666,23.89365005493164,23.294300079345703,22.983924865722656,0.08893921226263046,0.10464546084403992,0.07804932445287704,0.047211386263370514,0.05599693953990936,0.08501173555850983,0.08339383453130722,2.821357250213623,22.772663116455078,0.01959371007978916,-99.0
UDGcand_750,53.28993225097656,-35.23446273803711,2.614919900894165,19.509000778198242,-1.0,0.8889999985694885,88.12660217285156,1.0923999547958374,22.32194709777832,21.053438186645508,20.45783233642578,20.227418899536133,0.10465390980243683,0.05344786122441292,0.042019300162792206,0.04280196130275726,0.28307920694351196,0.12303004413843155,0.11131985485553741,2.764209747314453,23.463420867919922,0.025989295914769173,-99.0
UDGcand_751,53.76868438720703,-35.73813247680664,3.569700002670288,19.27829933166504,-1.0,0.2711000144481659,-60.86859893798828,0.7584999799728394,22.341140747070312,21.255971908569336,20.738039016723633,20.4805850982666,0.07185398042201996,0.04783867299556732,0.04044022038578987,0.041739411652088165,0.2537383735179901,0.07830765098333359,0.07820923626422882,2.385606288909912,22.619157791137695,0.01840154454112053,-99.0
UDGcand_752,52.805084228515625,-35.77589416503906,4.594540119171143,19.74370002746582,-1.0,0.7039999961853027,-61.969200134277344,3.5490000247955322,-1.0,21.99675750732422,20.273080825805664,19.407651901245117,-1.0,0.1879151314496994,0.05416606739163399,0.04321889951825142,0.9068019390106201,0.23448865115642548,0.1842675656080246,3.28454327583313,24.668716430664062,0.04254547879099846,-99.0
UDGcand_753,53.466548919677734,-35.028228759765625,2.186000108718872,20.921100616455078,-1.0,0.5299000144004822,67.97419738769531,1.156000018119812,23.75067901611328,22.62467384338379,22.126056671142578,21.89028549194336,0.1586066484451294,0.08848295360803604,0.06704587489366531,0.04993772879242897,0.297797292470932,0.15747614204883575,0.13500215113162994,2.764209747314453,23.92470932006836,0.03138476237654686,-99.0
UDGcand_755,53.27964782714844,-35.574947357177734,1.4330400228500366,20.22949981689453,-1.0,0.8580999970436096,-60.2765007019043,3.200900077819824,25.355512619018555,23.11029624938965,21.227468490600586,20.550294876098633,0.45397526025772095,0.10081559419631958,0.04152913764119148,0.04075925424695015,0.11368322372436523,0.08810782432556152,0.08575773984193802,3.494849920272827,22.83951187133789,0.020136727020144463,-99.0
UDGcand_756,52.84502029418945,-35.932899475097656,2.7619800567626953,19.397499084472656,-1.0,0.3174999952316284,-78.61969757080078,0.4339999854564667,22.328933715820312,21.351818084716797,20.78204917907715,20.49274253845215,0.059486810117959976,0.045127831399440765,0.03860554099082947,0.0410601906478405,0.1719270944595337,0.06790649890899658,0.0699673518538475,2.5407774448394775,22.35283660888672,0.01650274358689785,-99.0
UDGcand_757,53.91632843017578,-35.33839416503906,2.8112399578094482,19.62030029296875,-1.0,0.5205000042915344,64.9708023071289,1.0156999826431274,22.400344848632812,21.231861114501953,20.731178283691406,20.511077880859375,0.08327528089284897,0.05011385306715965,0.04186473414301872,0.042387016117572784,0.26042306423187256,0.10407311469316483,0.09767575562000275,2.931328535079956,23.15071678161621,0.022869596257805824,-99.0
UDGcand_758,53.14723587036133,-35.14705276489258,11.82155990600586,20.152000427246094,-1.0,0.4973999857902527,-5.736299991607666,4.735899925231934,22.194080352783203,21.748926162719727,20.6126651763916,19.9379940032959,0.903503954410553,0.6175479888916016,0.22506341338157654,0.12091967463493347,6.588123798370361,0.714957058429718,0.440317839384079,3.0461928844451904,26.752012252807617,0.09973421692848206,-99.0
UDGcand_759,53.25370788574219,-35.10489273071289,1.8357199430465698,19.670900344848633,-1.0,0.871399998664856,47.479000091552734,4.112599849700928,24.57518768310547,22.518009185791016,20.693876266479492,20.047645568847656,0.3654472827911377,0.08924572914838791,0.038840241730213165,0.04069467633962631,0.14532631635665894,0.08791188895702362,0.08560869097709656,3.66196870803833,22.835350036621094,0.020102497190237045,-99.0
UDGcand_761,53.103885650634766,-35.08222579956055,4.050340175628662,18.914199829101562,-1.0,0.2554999887943268,34.46630096435547,0.7373999953269958,21.977005004882812,20.892704010009766,20.22089195251465,19.960262298583984,0.06528445333242416,0.04382083937525749,0.036602627485990524,0.041012562811374664,0.26661768555641174,0.0721074715256691,0.07332726567983627,2.4942026138305664,22.465009689331055,0.01727737858891487,-99.0
UDGcand_762,53.52875518798828,-35.380027770996094,6.112919807434082,21.708099365234375,-1.0,0.42559999227523804,-70.75830078125,0.30000001192092896,24.554555892944336,23.685026168823242,23.251922607421875,22.94072151184082,1.8243659734725952,0.8651247024536133,0.5922051668167114,0.41749924421310425,3.330695629119873,0.6978375911712646,0.432057648897171,0.0,26.706722259521484,0.09790404140949249,-99.0
UDGcand_763,53.23292922973633,-34.95730972290039,1.735700011253357,21.646799087524414,-1.0,0.7771999835968018,-63.53369903564453,1.7232999801635742,23.81521224975586,23.349193572998047,22.525508880615234,21.681140899658203,0.15662582218647003,0.13915537297725677,0.08186251670122147,0.04642629623413086,0.3253744840621948,0.22187399864196777,0.17647510766983032,3.494849920272827,24.565380096435547,0.0407850481569767,-99.0
UDGcand_764,53.43412780761719,-35.158843994140625,1.8019200563430786,19.754499435424805,-1.0,0.7720999717712402,43.1254997253418,0.7376999855041504,22.873302459716797,21.996206283569336,20.753345489501953,20.391098022460938,0.08195850998163223,0.06084809452295303,0.03851799666881561,0.04095016047358513,0.13652294874191284,0.08386287838220596,0.08251190185546875,2.6573946475982666,22.747236251831055,0.019391033798456192,-99.0
UDGcand_765,53.98283767700195,-35.86151123046875,3.788680076599121,18.558300018310547,-1.0,0.4984000027179718,11.87090015411377,2.6826999187469482,22.101905822753906,20.736587524414062,19.44477081298828,18.934450149536133,0.1007188931107521,0.048913273960351944,0.03393266350030899,0.04043613001704216,0.2789183557033539,0.0813140720129013,0.08054577559232712,3.0864996910095215,22.689559936523438,0.018939027562737465,-99.0
UDGcand_766,53.47622299194336,-35.50403594970703,2.4435598850250244,20.542400360107422,-1.0,0.5347999930381775,-76.44609832763672,1.304800033569336,23.35736656188965,22.442283630371094,21.71634864807129,21.5487003326416,0.13984213769435883,0.08885650336742401,0.0589718222618103,0.04835833981633186,0.31249675154685974,0.14714200794696808,0.1280285269021988,2.583148956298828,23.797868728637695,0.029798327013850212,-99.0
UDGcand_767,53.02957534790039,-35.0198974609375,3.0866200923919678,20.861600875854492,-1.0,0.6636999845504761,-7.620699882507324,3.18179988861084,23.336193084716797,22.318574905395508,21.796489715576172,21.716176986694336,0.25007370114326477,0.1251213401556015,0.08697346597909927,0.06984084099531174,0.6697167754173279,0.2595983147621155,0.19951283931732178,2.8989179134368896,24.85881996154785,0.04598493129014969,-99.0
UDGcand_768,53.513885498046875,-35.62481689453125,1.2461400032043457,19.65719985961914,-1.0,0.7760000228881836,0.3246999979019165,2.070499897003174,23.09331703186035,22.24611473083496,20.908329010009766,20.590364456176758,0.06242728233337402,0.054500121623277664,0.036908652633428574,0.04051418974995613,0.06051546335220337,0.052013080567121506,0.056808218359947205,3.184110403060913,21.854562759399414,0.013460569083690643,-99.0
UDGcand_769,53.067840576171875,-35.367252349853516,1.9543800354003906,20.370399475097656,-1.0,0.9262999892234802,16.571699142456055,0.828499972820282,22.99115562438965,22.0515193939209,21.2919864654541,21.083274841308594,0.11397090554237366,0.07309148460626602,0.04986221343278885,0.0447201281785965,0.2424950897693634,0.14244168996810913,0.12482151389122009,2.6573946475982666,23.737199783325195,0.029068129137158394,-99.0
UDGcand_770,53.82219314575195,-35.414180755615234,2.659719944000244,19.548099517822266,-1.0,0.7232999801635742,-78.62190246582031,4.097599983215332,24.011707305908203,22.133045196533203,20.493698120117188,19.82467269897461,0.3723044991493225,0.09485724568367004,0.04076031595468521,0.0411032997071743,0.26746395230293274,0.11366396397352219,0.10464098304510117,4.008161544799805,23.31545066833496,0.02446330338716507,-99.0
UDGcand_772,52.985137939453125,-35.43218994140625,2.770659923553467,19.229000091552734,-1.0,0.31949999928474426,21.137500762939453,0.5307999849319458,23.403182983398438,21.820884704589844,20.36895751953125,19.980178833007812,0.11746796220541,0.055264972150325775,0.0354817733168602,0.04049193859100342,0.1596592664718628,0.06250573694705963,0.0655800849199295,2.385606288909912,22.197967529296875,0.015490008518099785,-99.0
UDGcand_773,53.00130081176758,-35.65177917480469,3.786180019378662,21.115699768066406,-1.0,0.9900000095367432,-88.106201171875,10.0,23.639123916625977,22.71116065979004,21.95634651184082,21.926319122314453,0.7082024812698364,0.33157485723495483,0.17641593515872955,0.15335845947265625,1.4438982009887695,0.4757114052772522,0.3202650845050812,3.28454327583313,25.99066925048828,0.07305172085762024,-99.0
UDGcand_775,53.37305450439453,-35.23631286621094,2.485840082168579,19.155399322509766,-1.0,0.5379999876022339,-39.00230026245117,0.7093999981880188,21.72651481628418,20.690685272216797,20.234933853149414,20.090410232543945,0.05278005078434944,0.03904728963971138,0.0356869213283062,0.04088514298200607,0.1627860963344574,0.07170678675174713,0.07300868630409241,2.583148956298828,22.4545955657959,0.017203962430357933,-99.0
UDGcand_776,52.88961410522461,-35.652259826660156,4.514900207519531,18.98069953918457,-1.0,0.6366999745368958,44.4202995300293,2.8143999576568604,21.35186195373535,20.30517578125,19.856637954711914,19.70808219909668,0.09164696931838989,0.051028087735176086,0.04222904518246651,0.044216640293598175,0.56621915102005,0.14408639073371887,0.1259462684392929,3.61551833152771,23.758651733398438,0.02932427078485489,-99.0
UDGcand_777,53.94729232788086,-35.36186218261719,3.93149995803833,20.91629981994629,-1.0,0.5281000137329102,44.20830154418945,1.0687999725341797,24.030778884887695,22.399009704589844,21.888322830200195,21.737117767333984,0.5906522870063782,0.16103297472000122,0.10974368453025818,0.08399274200201035,1.0064586400985718,0.31005871295928955,0.22921817004680634,2.821357250213623,25.19075584411621,0.05267045274376869,-99.0
